Neighborhood,Date,Rent,predicted_rent_xgb,predicted_rent_prophet,predicted_lstm,predicted_ensemble,residual,kalman_estimate,upper_bound,lower_bound,smoothed_std,anomaly_score,is_anomaly
Downtown LA,2022-12-31,2623.6692392415607,2398.7322,2545.930341809569,2612.519016747551,2526.594964409127,97.07427483243372,2610.267564125428,2630.053309703602,2590.4818185472545,9.892872789086868,1.354679817309441,False
Downtown LA,2023-01-31,2617.81078940254,2507.228,2724.611355213593,2638.4828213675023,2627.711369514681,-9.900580112140688,2634.001346864265,2653.7870924424387,2614.2156012860914,9.892872789086868,1.6365880559203505,False
Downtown LA,2023-02-28,2617.8420704121063,2514.236,2755.051895712525,2638.0249930163177,2639.6985955827954,-21.85652517068911,2625.433826593145,2645.2195721713188,2605.6480810149715,9.892872789086868,0.7673965222457476,False
Downtown LA,2023-03-31,2633.693713763048,2525.951,2751.950468184826,2636.8482654588274,2641.739812908638,-8.046099145590233,2633.5669019420093,2653.352647520183,2613.7811563638356,9.892872789086868,0.012818503139998437,False
Downtown LA,2023-04-30,2640.362276428245,2537.546,2743.16084542624,2635.580738334034,2641.831353534669,-1.4690771064238106,2639.305198780217,2659.0909443583905,2619.519453202043,9.892872789086868,0.10685244513865262,False
Downtown LA,2023-05-31,2651.494454840615,2554.8584,2746.4796327480535,2634.492747759027,2647.7009745963433,3.7934802442719047,2647.111297536755,2666.8970431149287,2627.3255519585814,9.892872789086868,0.44306213097824226,False
Downtown LA,2023-06-30,2637.0967546634233,2556.716,2752.0635255414313,2633.7561365148217,2649.8290940729084,-12.73233940948512,2635.791278059773,2655.5770236379467,2616.0055324815994,9.892872789086868,0.13196132510374287,False
Downtown LA,2023-07-31,2624.2829657967036,2560.014,2761.4085510314535,2633.512063977774,2653.8135180689414,-29.530552272237856,2621.745419296254,2641.5311648744278,2601.9596737180805,9.892872789086868,0.25650248941679515,False
Downtown LA,2023-08-31,2602.0216876406225,2558.995,2782.9092061309043,2633.6928053390116,2660.6826069701033,-58.66091932948075,2601.6775909206513,2621.463336498825,2581.8918453424776,9.892872789086868,0.0347822848791745,False
Downtown LA,2023-09-30,2578.756649063352,2562.1687,2796.6120677792032,2634.1417678494136,2666.3270673217185,-87.57041825836632,2579.1773753503644,2598.963120928538,2559.3916297721908,9.892872789086868,0.04252822163558916,False
Downtown LA,2023-10-31,2546.23822931615,2561.787,2782.59470294382,2634.6868140729916,2661.781633979614,-115.54340466346412,2547.963989870351,2567.7497354485245,2528.178244292177,9.892872789086868,0.17444483409916597,False
Downtown LA,2023-11-30,2512.088875125936,2538.4155,2768.6846508441135,2635.1723923748673,2650.37657423401,-138.28769910807432,2515.9482930026475,2535.734038580821,2496.162547424474,9.892872789086868,0.3901210452304475,False
Downtown LA,2023-12-31,2496.929056253853,2533.646,2797.3756373964775,2635.4794490496447,2658.5478799716357,-161.61882371778256,2517.055284600228,2536.8410301784015,2497.2695390220542,9.892872789086868,2.034416974231435,True
Downtown LA,2024-01-31,2506.6798083220024,2536.9492,2641.3621184241765,2535.6140995568067,2570.966894151499,-64.28708582949685,2493.0518270887947,2512.8375726669683,2473.266081510621,9.892872789086868,1.3775554896920952,False
Downtown LA,2024-02-29,2529.762735246027,2586.333,2660.9189297101952,2535.4593917810344,2592.1376810213305,-62.37494577530333,2529.966753586524,2549.752499164698,2510.1810080083505,9.892872789086868,0.02062275990406123,False
Downtown LA,2024-03-31,2556.899686746101,2603.8198,2662.706387197972,2540.4241308429127,2599.7958241122096,-42.89613736610863,2554.0851283230413,2573.870873901215,2534.2993827448677,9.892872789086868,0.2845036502763352,False
Downtown LA,2024-04-30,2570.7123111956166,2625.091,2661.8317421699408,2549.8393607357943,2609.354346058657,-38.64203486304041,2570.224952328184,2590.0106979063576,2550.4392067500103,9.892872789086868,0.04926363426786282,False
Downtown LA,2024-05-31,2580.399780297458,2626.9272,2665.242769458025,2560.57948216605,2615.0100000423986,-34.61021974494042,2580.7513082652918,2600.5370538434654,2560.965562687118,9.892872789086868,0.035533456759500315,False
Downtown LA,2024-06-30,2592.7865570031904,2631.2012,2667.602553150403,2568.4918063558043,2619.999284470874,-27.212727467683635,2591.8451365221563,2611.63088210033,2572.0593909439826,9.892872789086868,0.09516148647145486,False
Downtown LA,2024-07-31,2602.95281936464,2645.5452,2672.932430634276,2571.439014161615,2627.141254871149,-24.188435506508995,2601.787321884293,2621.5730674624665,2582.001576306119,9.892872789086868,0.11781183322754236,False
Downtown LA,2024-08-31,2597.5070611645115,2614.4526,2684.7741132037195,2569.6885311642172,2621.1113255221812,-23.604264357669763,2594.4667819354304,2614.252527513604,2574.6810363572567,9.892872789086868,0.30732015773635574,False
Downtown LA,2024-09-30,2584.8193063475824,2635.9026,2687.093263470129,2564.4531867033406,2626.350912072125,-41.531605724542715,2587.744561941326,2607.5303075194997,2567.9588163631524,9.892872789086868,0.2956932382688394,False
Downtown LA,2024-10-31,2574.1432669806454,2620.9873,2668.5892282606787,2557.4469494771793,2613.1797202266644,-39.03645324601894,2572.879033502926,2592.6647790811,2553.0932879247525,9.892872789086868,0.12779235146295784,False
Downtown LA,2024-11-30,2570.6708456998895,2656.8416,2652.0102220871904,2550.268820360842,2615.7592898855214,-45.08844418563194,2569.3268836367583,2589.112629214932,2549.5411380585847,9.892872789086868,0.1358515458982936,False
Downtown LA,2024-12-31,2550.7479701055795,2645.5881,2664.7271080734477,2544.1420251037357,2614.3283445558604,-63.58037445028094,2557.046993344357,2576.8327389225306,2537.2612477661833,9.892872789086868,0.6367233630416052,False
Downtown LA,2025-01-31,2551.1169393965865,2567.1104,2644.9138435177206,2572.8428110271643,2594.951196224153,-43.834256827566605,2548.930090085749,2568.7158356639225,2529.144344507575,9.892872789086868,0.22105301010638342,False
Downtown LA,2025-02-28,2557.8861555187345,2560.0818,2663.377779209533,2575.135544299829,2599.8023935402175,-41.91623802148297,2557.365823851483,2577.151569429657,2537.5800782733095,9.892872789086871,0.05259661958854252,False
Downtown LA,2025-03-31,2575.38843750813,2600.5469,2669.391744655903,2580.6716987500276,2615.9388910444413,-40.55045353631112,2575.26052516985,2595.046270748024,2555.474779591676,9.892872789086947,0.012929746584017259,False
Downtown LA,2025-04-30,2575.21018080403,2587.1758,2670.2451501214578,2587.3922941701553,2614.7135193820873,-39.50333857805708,2575.344392761936,2595.130138340114,2555.558647183758,9.892872789089111,0.013566530231557041,False
Downtown LA,2025-05-31,2580.265353884868,2580.65,2673.5673511634004,2593.034452384332,2615.9510948923908,-35.685741007522665,2578.3622833697004,2598.1480289480014,2558.5765377913995,9.892872789150418,0.19236783427874335,False
Downtown LA,2025-06-30,2584.122878459392,2618.4934,2677.240545965667,2595.884643402881,2629.534940302176,-45.41206184278417,2587.046781637818,2606.832527219592,2567.2610360560443,9.892872790886878,0.29555653218994676,False
Downtown LA,2025-07-31,2596.0263617529927,2621.431,2682.297042062612,2595.519002771324,2631.949059067318,-35.92269731432543,2594.824276316555,2614.610021996696,2575.0385306364137,9.892872840070586,0.12151024830256243,False
Downtown LA,2025-08-31,2593.2298468366193,2616.5427,2689.5401482789225,2592.258174032697,2631.673620080671,-38.4437732440515,2595.6929661720023,2615.4787146383146,2575.90721770569,9.892874233156062,0.24897914143475502,False
Downtown LA,2025-09-30,2596.196573069565,2577.5984,2688.810423385916,2587.1844445512816,2617.9097501789356,-21.713177109370463,2591.7186247882487,2611.5044521702575,2571.93279740624,9.892913691004447,0.4526420038276289,False
Downtown LA,2025-10-31,2581.1159185328856,2576.2634,2672.7289436715546,2581.6538099709346,2610.1460021588705,-29.030083625984844,2578.027078048378,2597.815140517899,2558.2390155788567,9.89403123476063,0.3121923115154319,False
Downtown LA,2025-11-30,2551.66401213632,2570.5676,2657.421870252897,2576.6878849227846,2601.543738696648,-49.87972656032798,2552.6553728570057,2572.5066377204917,2532.8041079935197,9.925632431742903,0.09987884666337515,False
Downtown LA,2025-12-31,2530.686613529449,2551.4785,2664.0992567876165,2572.9286211035696,2596.6511454670526,-65.96453193760362,2534.4729539810814,2556.0375815623647,2512.908326399798,10.782313790641602,0.35116214586586547,False
Exposition Park,2022-01-31,2114.129695292431,2144.9927,2113.018132086132,2149.046583039638,2135.9258859656406,-21.79619067320982,2114.156736784004,2116.1534214637836,2112.160052104224,0.9983423398898386,0.027086391332649003,False
Exposition Park,2022-02-28,2114.129695292431,2144.3438,2110.389563486406,2149.804518767183,2135.143866461632,-21.01417116920129,2116.065246155295,2133.418925842155,2098.7115664684347,8.676839843430193,0.22307094467105681,False
Exposition Park,2022-03-31,2114.129695292431,2149.5396,2107.4914640884604,2149.9290932947,2135.785435901024,-21.65574060859308,2119.5561730971876,2141.2134966549647,2097.8988495394105,10.82866177888845,0.5011217369744666,False
Exposition Park,2022-04-30,2114.129695292431,2146.5613,2107.527663862681,2150.100566058262,2134.970535231153,-20.840839938722183,2122.035919194391,2145.782345396346,2098.2894929924364,11.873213100977496,0.6658874752825437,False
Exposition Park,2022-05-31,2114.129695292431,2150.558,2110.5761340371896,2150.3412372213315,2137.2621962230965,-23.13250093066563,2128.271000753565,2153.120190657337,2103.4218108497935,12.424594951885968,1.1381703391148474,False
Exposition Park,2022-06-30,2114.129695292431,2155.8062,2113.5629475053115,2150.6498185621326,2139.9327884695467,-25.803093177115898,2136.0454295378736,2161.4965370622995,2110.5943220134477,12.72555376221298,1.7221831472118014,False
Exposition Park,2022-07-31,2128.3496975988896,2156.9065,2114.7179355065705,2151.0157344762115,2140.7790745818993,-12.42937698300966,2143.7939270337674,2169.578891062659,2118.008963004876,12.892482014445651,1.1979252253828032,False
Exposition Park,2022-08-31,2131.2401989254317,2156.6104,2114.721012287212,2151.517496858357,2140.8774727287982,-9.637273803366496,2152.0618686743533,2178.0335555907955,2126.090181757911,12.985843458221115,1.6034129627294673,False
Exposition Park,2022-09-30,2160.0479923398284,2155.3281,2114.720040146929,2151.8784948987604,2140.627543378804,19.42044896102425,2161.690080244088,2187.7666695614066,2135.61349092677,13.038294658659302,0.12594345702333146,False
Exposition Park,2022-10-31,2181.811920318474,2154.0396,2114.7207824521047,2152.155314609397,2140.3451389697516,41.466781348722634,2171.4205642174024,2197.556234468866,2145.284893965939,13.067835125731838,0.7951857360564896,False
Exposition Park,2022-11-30,2227.325296533793,2184.836,2114.7198272950277,2152.332044710481,2149.617238882314,77.70805765147907,2189.8528522005186,2216.021842646887,2163.6838617541503,13.084495223184176,2.8638815380694838,True
Exposition Park,2022-12-31,2281.231320164438,2233.9941,2114.7227782490845,2152.5211347772633,2164.3846500397817,116.84667012465616,2210.7055144658757,2236.8933111996275,2184.517717732124,13.09389836687596,5.386158015638178,True
Exposition Park,2023-01-31,2253.2147001708595,2113.354,2235.962206207709,2237.144758420785,2199.7452143725577,53.469485798301776,2246.36407981857,2272.5624956437814,2220.165663993359,13.099207912605701,0.5229797399022099,False
Exposition Park,2023-02-28,2227.921152193115,2108.9775,2240.1818611572,2225.837813926839,2195.642323980226,32.27882821288904,2241.9970380135296,2268.2014514520965,2215.7926245749627,13.102206719283352,1.0743141297683025,False
Exposition Park,2023-03-31,2203.292470012878,2093.2676,2254.7536167429275,2216.3519101819156,2192.2476358512176,11.04483416166022,2239.493246197189,2265.70104754055,2213.285444853828,13.10390067168056,2.7625954335047926,True
Exposition Park,2023-04-30,2252.048212409911,2104.1448,2269.869304604395,2210.262068040333,2198.239501397459,53.80871101245157,2249.346593689004,2275.5563089489756,2223.136878429032,13.104857629985844,0.20615399229242248,False
Exposition Park,2023-05-31,2251.043465987283,2126.3057,2278.4839580307935,2208.8740700050134,2207.1979645537863,43.84550143349679,2261.9448476946404,2288.155644264906,2235.7340511243747,13.105398285132848,0.8318237616178343,False
Exposition Park,2023-06-30,2278.9931325805665,2154.4097,2286.8466060085843,2211.2844025834083,2219.2571750990933,59.73595748147318,2278.5384013970256,2304.7498089653404,2252.326993828711,13.105703784157509,0.03469719678416368,False
Exposition Park,2023-07-31,2284.222135845565,2169.8853,2301.192488414478,2216.7403264560867,2230.6470577782866,53.575078067278355,2294.4253126212075,2320.6370655687797,2268.2135596736352,13.105876473786214,0.7785192229047234,False
Exposition Park,2023-08-31,2329.6743790920027,2175.5847,2315.3845519532415,2223.9965185016335,2239.7303923347176,89.94398675728507,2308.842934299222,2335.054882707419,2282.6309858910254,13.105974204098304,1.5894617563318425,False
Exposition Park,2023-09-30,2328.234603325542,2190.9683,2327.996562059241,2232.449707943555,2251.630152292951,76.60445103259099,2324.367581826415,2350.579641252588,2298.1555224002423,13.10602971308636,0.29505667092416954,False
Exposition Park,2023-10-31,2345.502811554959,2181.6033,2349.027889063461,2240.3881156943926,2258.7232043918334,86.77960716312555,2334.7681990576066,2360.980322247516,2308.556075867697,13.10606159495487,0.8190570761008823,False
Exposition Park,2023-11-30,2358.843332463292,2160.0005,2375.941732796528,2247.3319922968253,2263.7335411575946,95.1097913056974,2342.205233498662,2368.4173945571833,2315.9930724401406,13.106080529260641,1.269494637606477,False
Exposition Park,2023-12-31,2375.1750233052653,2140.7095,2394.6317837761385,2252.276498108169,2265.9759782437363,109.19904506152898,2345.5090688673017,2371.7212545841794,2319.296883150424,13.106092858438927,2.263523899590459,True
Exposition Park,2024-01-31,2371.139941908846,2244.4023,2386.308364359211,2296.92173490662,2310.766051302363,60.3738906064832,2388.9261930112507,2415.138398436021,2362.7139875864805,13.106102712385209,1.3570968791527669,False
Exposition Park,2024-02-29,2369.387873357645,2208.879,2384.784656477384,2281.4498584290363,2293.9099600480627,75.47791330958216,2372.1566680117558,2398.368894795474,2345.9444412280377,13.106113391859074,0.21125978153967342,False
Exposition Park,2024-03-31,2342.4549761126664,2244.9385,2393.5045609271147,2272.951376676191,2304.4239144982103,38.03106161445612,2382.9843921771567,2409.1966491254293,2356.772135228884,13.106128474136332,3.0924018571576757,True
Exposition Park,2024-04-30,2390.6079546742253,2293.7095,2410.593736837467,2269.8324220221266,2323.4975950563703,67.11035961785501,2405.6976302861194,2431.9099363086634,2379.4853242635754,13.106153011271923,1.151342853040311,False
Exposition Park,2024-05-31,2432.878577977486,2315.15,2424.0981548505088,2264.8506856222048,2332.5254503639967,100.3531276134895,2419.6032810582797,2445.815671502957,2393.3908906136026,13.10619522233848,1.0129024239201636,False
Exposition Park,2024-06-30,2488.2808114224354,2317.0088,2433.5583325442785,2263.762294896253,2335.804850062299,152.47596136013635,2426.671123713866,2452.883662206727,2400.4585852210053,13.106269246430376,4.700779947607247,True
Exposition Park,2024-07-31,2431.8420193924735,2324.293,2448.7515914181076,2261.640121426603,2342.2182138163657,89.62380557610777,2431.81732464972,2458.0301244065663,2405.6045248928735,13.106399878423186,0.0018841743700643726,False
Exposition Park,2024-08-31,2381.64440596149,2237.1658,2466.9869508052316,2262.6000751357565,2322.5536666609755,59.09073930051454,2410.8835882596754,2437.0968500061886,2384.6703265131623,13.106630873256577,2.230869439951785,True
Exposition Park,2024-09-30,2381.2364756802726,2244.6082,2480.9172628100036,2262.022127056593,2329.1690128456576,52.06746283461507,2418.629072075257,2444.843151272567,2392.4149928779475,13.10703959865493,2.8528636146253237,True
Exposition Park,2024-10-31,2431.7851338024375,2243.4512,2497.307856851064,2266.318166070746,2335.832503327991,95.95263047444632,2429.4910849397575,2455.70661081772,2403.275559061795,13.107762938981281,0.1750145216700245,False
Exposition Park,2024-11-30,2468.3386317255745,2269.446,2521.0776371456413,2272.067726170772,2353.5909626294597,114.7476690961148,2451.2598201460805,2477.477906366022,2425.041733926139,13.109043109970898,1.3028267145963794,False
Exposition Park,2024-12-31,2478.859821737707,2267.6355,2542.3313457988343,2281.271909739785,2363.4849961886116,115.37482554909548,2463.7626659495613,2489.9852833033947,2437.540048595728,13.111308676916613,1.1514606320886,False
Exposition Park,2025-01-31,2505.948313636728,2283.6738,2501.3112055475194,2288.7734188157897,2357.500468084817,148.4478455519111,2459.148098363445,2485.3787338557836,2432.9174628711066,13.11531774616917,3.568363050240934,True
Exposition Park,2025-02-28,2487.8926034185997,2274.2246,2498.4186702062084,2274.2594853768833,2348.3419988302694,139.55060458833032,2447.519228679621,2473.7640502144927,2421.274407144749,13.122410767435959,3.0766735947941037,True
Exposition Park,2025-03-31,2478.2333138681397,2328.9058,2500.991471366939,2264.2558992658273,2361.8336346592164,116.39967920892332,2455.2274807791287,2481.4973927453025,2428.957568812955,13.13495598308694,1.751496777082409,False
Exposition Park,2025-04-30,2452.814931080659,2296.1042,2517.372114621761,2254.4553908728753,2353.8105300079847,99.00440107267424,2439.53316554913,2465.847428792096,2413.218902306164,13.157131621482838,1.0094727257837737,False
Exposition Park,2025-05-31,2416.3835008311803,2321.9714,2540.205766858924,2249.572207790995,2367.2819708640345,49.10152996714578,2444.2435125137813,2470.636094570559,2417.8509304570034,13.196291028388904,2.1112001547673005,True
Exposition Park,2025-06-30,2374.0580627844615,2340.4185,2553.9017913695266,2235.396441272755,2372.0718472984377,1.986215486023866,2442.5584490888314,2469.0890882608596,2416.027809916803,13.265319586014122,5.163870030312152,True
Exposition Park,2025-07-31,2381.6233483815786,2360.828,2556.6884863203527,2216.5527291598096,2372.112986575858,9.51036180572055,2441.7456954802624,2468.5189498906675,2414.9724410698573,13.386627205202663,4.491224423610245,True
Exposition Park,2025-08-31,2439.648970139649,2434.381,2558.646749937711,2208.7280439736483,2391.850721655942,47.79824848370709,2465.5630943361984,2492.760471383967,2438.36571728843,13.598688523884205,1.9056340714017048,False
Exposition Park,2025-09-30,2546.3285481170465,2303.5947,2569.6123628239716,2210.362005326365,2356.980585278238,189.3479628388086,2436.899098930185,2464.8313883064466,2408.9668095539237,13.966144688130678,7.835336920253169,True
Exposition Park,2025-10-31,2486.775174345397,2362.8472,2591.4856626817627,2215.3466489294865,2383.7715554360584,103.00361890933846,2460.916580785555,2490.1043343168258,2431.7288272542846,14.59387676563532,1.7718796696305497,False
Exposition Park,2025-11-30,2438.6048916619666,2342.504,2616.482078959727,2221.62797044108,2388.279205452938,50.325686209027936,2460.5288220714024,2491.8154822407478,2429.242161902057,15.643330084672659,1.4014874247844453,False
Exposition Park,2025-12-31,2412.408500351529,2289.1836,2635.81998896656,2227.7235399470496,2380.988775394186,31.41972495734217,2450.1420306931846,2484.833827758113,2415.4502336282562,17.34589853246408,2.175357491529262,True
Glassell Park,2022-01-31,2429.8887230765363,2604.6252,2369.662428857467,2447.867396201462,2468.8822903199944,-38.993567243458074,2430.0555308961075,2432.052170262208,2428.058891530007,0.998319683050235,0.16708857967285481,False
Glassell Park,2022-02-28,2486.659375638248,2660.7483,2363.2497406513007,2442.0727246238425,2481.394369021691,5.265006616557002,2465.2684195553666,2484.629093037742,2445.907746072991,9.68033674118794,2.2097326397510395,True
Glassell Park,2022-03-31,2551.7649175727897,2747.7024,2384.6481896985697,2439.0611106645383,2513.347469949144,38.417447623645785,2516.844588183001,2540.281437366953,2493.4077389990493,11.718424591975815,2.9799508531121766,True
Glassell Park,2022-04-30,2627.9216960735102,2776.3933,2417.6074124771894,2443.091446166625,2534.31243652438,93.60925954913046,2552.4082666985287,2577.5349179232194,2527.281615473838,12.563325612345393,6.010624228402693,True
Glassell Park,2022-05-31,2611.565685611248,2759.2402,2449.7304533040506,2452.946785167223,2543.4535961827432,68.11208942850499,2565.2832254954096,2591.166647152489,2539.39980383833,12.941710828539827,3.5762242483436992,True
Glassell Park,2022-06-30,2544.246743148225,2716.3826,2487.783302213638,2464.561960104638,2547.5221444469407,-3.2754012987156784,2566.426427663003,2592.6582903386125,2540.1945649873933,13.115931337804845,1.6910491467683637,False
Glassell Park,2022-07-31,2551.9795341024756,2705.228,2532.005167478812,2473.640493470179,2562.167928114871,-10.188394012395293,2581.3380901623773,2607.732271311426,2554.9439090133287,13.197090574524301,2.224623364662612,True
Glassell Park,2022-08-31,2589.288338634912,2702.3845,2555.1416275355577,2479.282040609451,2571.0554921492912,18.23284648562094,2594.715657852356,2621.185850600004,2568.245465104708,13.235096373824039,0.41007024505518447,False
Glassell Park,2022-09-30,2630.0816608799623,2737.7803,2552.5670234876184,2480.80587631385,2581.3510532658747,48.7306076140876,2610.2821082303158,2636.787982020643,2583.7762344399885,13.25293689516371,1.493974716044419,False
Glassell Park,2022-10-31,2643.2582831817213,2732.6587,2551.7339627808874,2479.508836332789,2579.063979612466,64.19430356925523,2610.417153562148,2636.9397953832367,2583.8945117410594,13.261320910544317,2.4764599104675904,True
Glassell Park,2022-11-30,2614.0083436327,2713.878,2562.7352085598927,2476.0558214434245,2575.8062479478517,38.202095684848246,2604.85634150325,2631.386867467444,2578.325815539056,13.265262982096996,0.6899224037173233,False
Glassell Park,2022-12-31,2649.474116573548,2710.241,2563.1275899055654,2470.5719059236867,2572.816823541655,76.657293031893,2598.2470417178097,2624.7812756322924,2571.712807803327,13.267116957241361,3.8612062426393257,True
Glassell Park,2023-01-31,2629.875350788236,2653.561,2633.591452714975,2610.8722975633964,2631.1440998895464,-1.2687491013102772,2645.583863625166,2672.1198416082943,2619.0478856420377,13.267988991564177,1.1839407490523257,False
Glassell Park,2023-02-28,2631.7465170127043,2684.401,2649.570622467112,2607.1467390616485,2644.2654565572575,-12.518939544553175,2649.97491512157,2676.511713488148,2623.4381167549923,13.268399183288869,1.373820446861871,False
Glassell Park,2023-03-31,2637.122836080721,2705.3914,2683.770701714002,2604.2191664252996,2660.760505102543,-23.637669021822603,2660.3623702119694,2686.8995544844056,2633.825185939533,13.268592136218022,1.751469475823218,False
Glassell Park,2023-04-30,2660.790990748972,2674.0566,2721.366885982778,2602.5733304813884,2663.209759298148,-2.418768549176093,2660.047747613152,2686.5851134168015,2633.510381809502,13.268682901824937,0.05601483890747151,False
Glassell Park,2023-05-31,2698.171124794828,2728.778,2739.8464759644376,2601.904725364695,2685.4298215396843,12.74130325514352,2679.396994838441,2705.934446035579,2652.859543641303,13.268725598569125,1.4149158336850522,False
Glassell Park,2023-06-30,2662.303112611173,2755.302,2745.239520425428,2602.276261465126,2695.279731749078,-32.97661913790489,2683.674858123653,2710.212349490999,2657.137366756307,13.268745683672853,1.6106831803002108,False
Glassell Park,2023-07-31,2682.3797882220306,2774.1287,2765.6706307543413,2603.4920665477675,2708.111888428101,-25.7321002060703,2694.0099461086797,2720.547456373565,2667.4724358437943,13.26875513244266,0.8765070846358348,False
Glassell Park,2023-08-31,2669.4538956476545,2754.9756,2797.054236265953,2604.9527805881407,2713.3004943070637,-43.84659865940921,2698.374836660792,2724.912355817751,2671.8373175038328,13.268759578479617,2.1796265747589274,True
Glassell Park,2023-09-30,2693.7764689038904,2739.047,2809.715470369853,2605.998788183279,2713.111012447127,-19.334543543236578,2701.5228000100024,2728.0603233552442,2674.9852766647605,13.268761672621027,0.5838021129174261,False
Glassell Park,2023-10-31,2697.629007995211,2743.504,2803.1495772852463,2606.455263521668,2712.442336708974,-14.813328713762983,2705.306115763666,2731.8436410905556,2678.768590436777,13.268762663444726,0.5785850540397205,False
Glassell Park,2023-11-30,2733.395919763222,2794.6326,2802.8721065153554,2606.572069939109,2727.679380440753,5.716539322469089,2726.0997373789073,2752.6372636623146,2699.5622110955,13.268763141703564,0.5498766012247351,False
Glassell Park,2023-12-31,2743.02746443446,2764.7058,2816.1888331172913,2606.587274633144,2723.1397269468625,19.88773748759741,2726.0668831258254,2752.604409910919,2699.5293563407317,13.268763392546873,1.2782337580440295,False
Glassell Park,2024-01-31,2703.989538118381,2630.4187,2776.657502136855,2706.0611718868604,2706.7816989110165,-2.7921607926355136,2711.7753567769496,2738.3128839080164,2685.237829645883,13.268763565533401,0.5867780079317299,False
Glassell Park,2024-02-29,2704.0626051523295,2638.6199,2787.626209403801,2691.529625362593,2707.475149359693,-3.4125442073636805,2715.655536685536,2742.1930642131397,2689.118009157932,13.268763763801832,0.873700951410091,False
Glassell Park,2024-03-31,2726.3490651029165,2681.6477,2816.922809979697,2682.3032423691866,2726.604031518649,-0.2549664157327242,2739.639145523807,2766.1766737349362,2713.101617312678,13.268764105564507,1.0016065026961483,False
Glassell Park,2024-04-30,2786.105275888815,2666.668,2852.235077839995,2676.22898470858,2731.5471748316895,54.55810105712544,2751.349199429629,2777.886729018806,2724.8116698404524,13.268764794588431,2.619390498742348,True
Glassell Park,2024-05-31,2765.141135768459,2682.2532,2869.766834531667,2674.378223433792,2741.3157367545978,23.825399013861443,2762.8839489853585,2789.4214814687302,2736.346416501987,13.268766241685936,0.17011278518934486,False
Glassell Park,2024-06-30,2756.84377828888,2684.1338,2872.377943407873,2668.150820207426,2740.433770844574,16.410007444305847,2763.44340546072,2789.980944080021,2736.905866841419,13.26876930965047,0.49738050401300016,False
Glassell Park,2024-07-31,2768.7157584641595,2690.961,2886.404553270185,2658.6775000247535,2743.6012784672353,25.11447999692427,2769.0018933730985,2795.5394450284452,2742.4643417177517,13.268775827673272,0.021564529572241423,False
Glassell Park,2024-08-31,2786.9628713784705,2710.985,2911.4900413071427,2650.2006894325777,2754.7386992306097,32.22417214786083,2782.5714636706666,2809.109043034556,2756.033884306777,13.268789681944867,0.33095766906832297,False
Glassell Park,2024-09-30,2820.9699946076894,2724.8303,2923.5386977841063,2652.1610597198496,2763.5867591039646,57.38323550372479,2793.219834977135,2819.7574732424714,2766.682196711799,13.268819132668082,2.091381254969327,True
Glassell Park,2024-10-31,2789.1941831361733,2702.4216,2922.5358645447695,2660.808058656647,2759.7596725370204,29.434510599152873,2787.2003519618484,2813.7381154395866,2760.66258848411,13.268881738869243,0.15026369305723955,False
Glassell Park,2024-11-30,2789.4863382745634,2680.8018,2928.352266732035,2674.153737640812,2760.1633148199653,29.323023454598115,2785.124724295541,2811.6627539494884,2758.5866946415936,13.269014826973677,0.3287066924417725,False
Glassell Park,2024-12-31,2734.567205113612,2638.556,2943.254995292856,2686.1984751152017,2756.9219459229516,-22.354740809339543,2778.776534085904,2805.3151295725,2752.237938599308,13.269297743297965,3.331700727064038,True
Glassell Park,2025-01-31,2752.0882449872843,2638.8647,2812.6348921803356,2801.7932073193806,2756.6674418013617,-4.579196814077477,2781.7760706637137,2808.315868966358,2755.2362723610695,13.269899151322178,2.237230691470557,True
Glassell Park,2025-02-28,2800.02732180775,2675.007,2819.831582026156,2799.160816317172,2768.8760658338965,31.151255973853495,2801.5102357091478,2828.0525907965,2774.9678806217953,13.271177543676329,0.11173943648933851,False
Glassell Park,2025-03-31,2830.6317786824193,2734.2354,2846.3811903250426,2799.1376606738254,2795.3501283368664,35.28165034555286,2835.723201674115,2862.2709911976917,2809.1754121505382,13.273894761788396,0.3835666230017687,False
Glassell Park,2025-04-30,2852.9518900523585,2703.9285,2877.699575867589,2800.9223354044634,2797.302648072297,55.64924198006156,2846.147181547879,2872.7065199895806,2819.5878431061774,13.279669220850861,0.5124155117260819,False
Glassell Park,2025-05-31,2838.202217438642,2728.9995,2888.5563997078248,2804.2840728323267,2809.632023119429,28.570194319212987,2865.9689516166554,2892.5528242661276,2839.3850789671833,13.291936324736175,2.0889909098834485,True
Glassell Park,2025-06-30,2886.441602635498,2704.635,2883.682364211601,2806.8705328412548,2801.695213540935,84.7463890945628,2869.5196296960576,2896.1555824802454,2842.8836769118698,13.317976392093875,1.2706114223764402,False
Glassell Park,2025-07-31,2923.974886610315,2709.1792,2892.060914600485,2808.473399150774,2806.417040729928,117.55784588038703,2883.2942019820175,2910.040530633079,2856.547873330956,13.373164325530762,3.0419640114803803,True
Glassell Park,2025-08-31,2942.787567134645,2722.4292,2914.7394668485063,2808.4064675101517,2817.849586392596,124.93798074204916,2897.926333974249,2924.905801187565,2870.9468667609326,13.489733606658122,3.3255833239730044,True
Glassell Park,2025-09-30,2927.812017297261,2673.7761,2924.600274694998,2807.4493112453915,2806.208920132692,121.60309716456868,2883.0305957069468,2910.499099097172,2855.5620923167216,13.734251695112672,3.2605650858753257,True
